START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-04-13 16:26:36,2022-04-13 16:26:59,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 08:16:59,2022-04-13 08:17:22
2022-04-13 16:26:59,2022-04-13 16:27:33,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 08:17:22,2022-04-13 08:17:56
2022-04-13 16:27:33,2022-04-13 16:30:31,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 08:17:56,2022-04-13 08:20:54
2022-04-13 16:30:31,2022-04-13 16:30:55,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 08:20:54,2022-04-13 08:21:18
2022-04-13 16:30:55,2022-04-13 16:32:08,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 08:21:18,2022-04-13 08:22:31
2022-04-13 16:32:08,2022-04-13 16:32:58,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 08:22:31,2022-04-13 08:23:21
2022-04-13 16:32:58,2022-04-13 16:33:23,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 08:23:21,2022-04-13 08:23:46
2022-04-13 16:33:23,2022-04-13 16:34:05,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 08:23:46,2022-04-13 08:24:28
2022-04-13 16:34:05,2022-04-13 16:35:40,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 08:24:28,2022-04-13 08:26:03
2022-04-13 16:35:40,2022-04-13 16:49:11,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 08:26:03,2022-04-13 08:39:34
2022-04-13 16:49:11,2022-04-13 16:49:59,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 08:39:34,2022-04-13 08:40:22
2022-04-13 16:49:59,2022-04-13 16:51:51,Located_Indoors, Holding_Other_Object_Light, Holding_Solid_Food,annotator,Behavioral Parameters,2022-04-13 08:40:22,2022-04-13 08:42:14
2022-04-13 16:51:51,2022-04-13 17:03:40,Located_Indoors, Holding_Other_Object_Light, Holding_Solid_Food,annotator,Behavioral Parameters,2022-04-13 08:42:14,2022-04-13 08:54:03
2022-04-13 17:03:40,2022-04-13 17:26:36,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 08:54:03,2022-04-13 09:16:59
2022-04-13 17:26:36,2022-04-13 17:27:18,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 09:16:59,2022-04-13 09:17:41
2022-04-13 17:27:18,2022-04-13 17:29:08,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 09:17:41,2022-04-13 09:19:31
2022-04-13 17:29:08,2022-04-13 17:31:04,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 09:19:31,2022-04-13 09:21:27
2022-04-13 17:31:04,2022-04-13 17:32:06,Located_Indoors, BP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-13 09:21:27,2022-04-13 09:22:29
2022-04-13 17:32:06,2022-04-13 18:00:50,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 09:22:29,2022-04-13 09:51:13
2022-04-13 18:00:50,2022-04-13 18:05:34,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 09:51:13,2022-04-13 09:55:57
2022-04-13 18:05:34,2022-04-13 18:26:10,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 09:55:57,2022-04-13 10:16:33
2022-04-13 18:26:10,2022-04-13 18:28:08,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 10:16:33,2022-04-13 10:18:31
2022-04-13 18:28:08,2022-04-13 18:34:33,Located_Indoors, Holding_Other_Object_Light, Holding_Solid_Food,annotator,Behavioral Parameters,2022-04-13 10:18:31,2022-04-13 10:24:56
2022-04-13 18:34:33,2022-04-13 18:35:41,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 10:24:56,2022-04-13 10:26:04
2022-04-13 18:35:41,2022-04-13 18:36:35,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 10:26:04,2022-04-13 10:26:58
2022-04-13 18:36:35,2022-04-13 18:49:09,Located_Indoors, BP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-13 10:26:58,2022-04-13 10:39:32
2022-04-13 18:49:09,2022-04-13 18:49:42,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 10:39:32,2022-04-13 10:40:05
2022-04-13 18:49:42,2022-04-13 18:58:14,Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 10:40:05,2022-04-13 10:48:37
2022-04-13 18:58:14,2022-04-13 18:58:32,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 10:48:37,2022-04-13 10:48:55
2022-04-13 18:58:32,2022-04-13 18:58:54,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 10:48:55,2022-04-13 10:49:17
2022-04-13 18:58:54,2022-04-13 18:59:42,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 10:49:17,2022-04-13 10:50:05
2022-04-13 18:59:42,2022-04-13 19:02:39,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 10:50:05,2022-04-13 10:53:02
2022-04-13 19:02:39,2022-04-13 19:12:13,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 10:53:02,2022-04-13 11:02:36
2022-04-13 19:12:13,2022-04-13 19:13:04,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 11:02:36,2022-04-13 11:03:27
2022-04-13 19:13:04,2022-04-13 20:06:58,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 11:03:27,2022-04-13 11:57:21
2022-04-13 20:06:58,2022-04-13 20:07:09,Located_Indoors, Texting/Browsing_Phone, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:57:21,2022-04-13 11:57:32
2022-04-13 20:07:09,2022-04-13 20:07:12,Located_Indoors, Texting/Browsing_Phone, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:57:32,2022-04-13 11:57:35
2022-04-13 20:07:12,2022-04-13 20:07:37,Located_Indoors, Texting/Browsing_Phone, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:57:35,2022-04-13 11:58:00
2022-04-13 20:07:37,2022-04-13 20:07:37,Located_Indoors, Texting/Browsing_Phone, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:58:00,2022-04-13 11:58:00
2022-04-13 20:07:37,2022-04-13 20:07:45,Located_Indoors, Texting/Browsing_Phone, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:58:00,2022-04-13 11:58:08
2022-04-13 20:07:45,2022-04-13 20:08:13,Located_Indoors, Texting/Browsing_Phone, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:58:08,2022-04-13 11:58:36
2022-04-13 20:08:15,2022-04-13 20:08:30,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:58:38,2022-04-13 11:58:53
2022-04-13 20:08:30,2022-04-13 20:09:28,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:58:53,2022-04-13 11:59:51
2022-04-13 20:09:28,2022-04-13 20:10:05,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 11:59:51,2022-04-13 12:00:28
2022-04-13 20:10:05,2022-04-13 20:10:32,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:00:28,2022-04-13 12:00:55
2022-04-13 20:10:32,2022-04-13 20:11:26,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:00:55,2022-04-13 12:01:49
2022-04-13 20:11:26,2022-04-13 20:11:41,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:01:49,2022-04-13 12:02:04
2022-04-13 20:11:41,2022-04-13 20:12:03,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:02:04,2022-04-13 12:02:26
2022-04-13 20:12:03,2022-04-13 20:12:49,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:02:26,2022-04-13 12:03:12
2022-04-13 20:12:49,2022-04-13 20:13:31,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:03:12,2022-04-13 12:03:54
2022-04-13 20:13:31,2022-04-13 20:13:44,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:03:54,2022-04-13 12:04:07
2022-04-13 20:13:44,2022-04-13 20:13:58,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:04:07,2022-04-13 12:04:21
2022-04-13 20:13:58,2022-04-13 20:14:06,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:04:21,2022-04-13 12:04:29
2022-04-13 20:14:06,2022-04-13 20:14:32,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:04:29,2022-04-13 12:04:55
2022-04-13 20:14:32,2022-04-13 20:15:24,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:04:55,2022-04-13 12:05:47
2022-04-13 20:15:24,2022-04-13 20:15:46,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:05:47,2022-04-13 12:06:09
2022-04-13 20:15:46,2022-04-13 20:18:59,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:06:09,2022-04-13 12:09:22
2022-04-13 20:18:59,2022-04-13 20:19:32,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:09:22,2022-04-13 12:09:55
2022-04-13 20:19:32,2022-04-13 20:20:28,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:09:55,2022-04-13 12:10:51
2022-04-13 20:20:28,2022-04-13 20:21:41,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:10:51,2022-04-13 12:12:04
2022-04-13 20:21:41,2022-04-13 20:22:28,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:12:04,2022-04-13 12:12:51
2022-04-13 20:22:28,2022-04-13 20:23:22,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:12:51,2022-04-13 12:13:45
2022-04-13 20:23:22,2022-04-13 20:27:00,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:13:45,2022-04-13 12:17:23
2022-04-13 20:27:00,2022-04-13 20:31:24,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:17:23,2022-04-13 12:21:47
2022-04-13 20:31:24,2022-04-13 20:32:31,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:21:47,2022-04-13 12:22:54
2022-04-13 20:32:31,2022-04-13 20:33:51,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:22:54,2022-04-13 12:24:14
2022-04-13 20:33:51,2022-04-13 20:38:17,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:24:14,2022-04-13 12:28:40
2022-04-13 20:38:17,2022-04-13 20:38:39,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:28:40,2022-04-13 12:29:02
2022-04-13 20:38:39,2022-04-13 20:40:15,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:29:02,2022-04-13 12:30:38
2022-04-13 20:40:15,2022-04-13 20:42:29,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:30:38,2022-04-13 12:32:52
2022-04-13 20:42:29,2022-04-13 20:52:33,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:32:52,2022-04-13 12:42:56
2022-04-13 20:52:33,2022-04-13 20:53:21,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:42:56,2022-04-13 12:43:44
2022-04-13 20:53:21,2022-04-13 20:53:36,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:43:44,2022-04-13 12:43:59
2022-04-13 20:53:36,2022-04-13 20:55:58,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:43:59,2022-04-13 12:46:21
2022-04-13 20:55:58,2022-04-13 20:58:45,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 12:46:21,2022-04-13 12:49:08
2022-04-13 20:58:45,2022-04-13 20:59:19,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:49:08,2022-04-13 12:49:42
2022-04-13 20:59:19,2022-04-13 21:02:23,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 12:49:42,2022-04-13 12:52:46
2022-04-13 21:02:23,2022-04-13 21:02:50,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 12:52:46,2022-04-13 12:53:13
2022-04-13 21:02:50,2022-04-13 21:04:59,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:53:13,2022-04-13 12:55:22
2022-04-13 21:04:59,2022-04-13 21:06:18,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 12:55:22,2022-04-13 12:56:41
2022-04-13 21:06:18,2022-04-13 21:06:46,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 12:56:41,2022-04-13 12:57:09
2022-04-13 21:06:46,2022-04-13 21:07:00,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-13 12:57:09,2022-04-13 12:57:23
2022-04-13 21:07:00,2022-04-13 21:07:02,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-13 12:57:23,2022-04-13 12:57:25
2022-04-13 21:07:02,2022-04-13 21:07:32,Located_Indoors, Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-13 12:57:25,2022-04-13 12:57:55
2022-04-13 21:07:32,2022-04-13 21:07:46,Located_Indoors, Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-13 12:57:55,2022-04-13 12:58:09
2022-04-13 21:07:46,2022-04-13 21:07:55,Located_Indoors, Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-13 12:58:09,2022-04-13 12:58:18
2022-04-13 21:07:55,2022-04-13 21:08:15,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 12:58:18,2022-04-13 12:58:38
2022-04-13 21:08:15,2022-04-13 21:08:47,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 12:58:38,2022-04-13 12:59:10
2022-04-13 21:08:47,2022-04-13 21:08:52,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 12:59:10,2022-04-13 12:59:15
2022-04-13 21:08:52,2022-04-13 21:09:09,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 12:59:15,2022-04-13 12:59:32
2022-04-13 21:09:09,2022-04-13 21:09:17,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 12:59:32,2022-04-13 12:59:40
2022-04-13 21:09:17,2022-04-13 21:11:45,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 12:59:40,2022-04-13 13:02:08
2022-04-13 21:11:45,2022-04-13 21:11:55,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 13:02:08,2022-04-13 13:02:18
2022-04-13 21:11:55,2022-04-13 21:12:58,Holding_Other_Object_Light, Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 13:02:18,2022-04-13 13:03:21
2022-04-13 21:12:58,2022-04-13 21:13:15,Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 13:03:21,2022-04-13 13:03:38
2022-04-13 21:13:15,2022-04-13 21:13:39,Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:03:38,2022-04-13 13:04:02
2022-04-13 21:13:39,2022-04-13 21:13:56,Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:04:02,2022-04-13 13:04:19
2022-04-13 21:13:56,2022-04-13 21:14:08,Carrying_Bag_On_Shoulder/Back_Light, Located_Outdoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:04:19,2022-04-13 13:04:31
2022-04-13 21:14:08,2022-04-13 21:14:22,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 13:04:31,2022-04-13 13:04:45
2022-04-13 21:14:22,2022-04-13 21:14:30,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:04:45,2022-04-13 13:04:53
2022-04-13 21:14:30,2022-04-13 21:14:42,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:04:53,2022-04-13 13:05:05
2022-04-13 21:14:42,2022-04-13 21:17:06,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:05:05,2022-04-13 13:07:29
2022-04-13 21:17:06,2022-04-13 21:17:27,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 13:07:29,2022-04-13 13:07:50
2022-04-13 21:17:27,2022-04-13 21:18:09,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 13:07:50,2022-04-13 13:08:32
2022-04-13 21:18:09,2022-04-13 21:19:29,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Located_Indoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-13 13:08:32,2022-04-13 13:09:52
2022-04-13 21:19:29,2022-04-13 21:37:13,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:09:52,2022-04-13 13:27:36
2022-04-13 21:37:13,2022-04-13 21:37:36,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 13:27:36,2022-04-13 13:27:59
2022-04-13 21:37:36,2022-04-13 21:39:12,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:27:59,2022-04-13 13:29:35
2022-04-13 21:39:12,2022-04-13 21:40:01,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation, Holding_Other_Object_Light, Holding_Drink,annotator,Behavioral Parameters,2022-04-13 13:29:35,2022-04-13 13:30:24
2022-04-13 21:40:01,2022-04-13 21:41:07,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation, Holding_Other_Object_Light, Holding_Drink,annotator,Behavioral Parameters,2022-04-13 13:30:24,2022-04-13 13:31:30
2022-04-13 21:41:07,2022-04-13 21:45:46,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:31:30,2022-04-13 13:36:09
2022-04-13 21:45:46,2022-04-13 21:46:18,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:36:09,2022-04-13 13:36:41
2022-04-13 21:46:18,2022-04-13 21:46:41,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:36:41,2022-04-13 13:37:04
2022-04-13 21:46:41,2022-04-13 21:47:25,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:37:04,2022-04-13 13:37:48
2022-04-13 21:47:25,2022-04-13 21:47:43,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:37:48,2022-04-13 13:38:06
2022-04-13 21:47:43,2022-04-13 21:53:30,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:38:06,2022-04-13 13:43:53
2022-04-13 21:53:30,2022-04-13 21:56:31,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:43:53,2022-04-13 13:46:54
2022-04-13 21:56:31,2022-04-13 21:56:39,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:46:54,2022-04-13 13:47:02
2022-04-13 21:56:39,2022-04-13 21:57:17,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:47:02,2022-04-13 13:47:40
2022-04-13 21:57:17,2022-04-13 21:58:05,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:47:40,2022-04-13 13:48:28
2022-04-13 21:58:05,2022-04-13 21:58:59,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Holding_Other_Object_Light, In_Conversation, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:48:28,2022-04-13 13:49:22
2022-04-13 21:58:59,2022-04-13 21:59:55,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:49:22,2022-04-13 13:50:18
2022-04-13 21:59:55,2022-04-13 22:00:52,Carrying_Bag_On_Shoulder/Back_Light, Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:50:18,2022-04-13 13:51:15
2022-04-13 22:00:52,2022-04-13 22:01:31,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:51:15,2022-04-13 13:51:54
2022-04-13 22:01:31,2022-04-13 22:01:46,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 13:51:54,2022-04-13 13:52:09
2022-04-13 22:01:46,2022-04-13 22:01:55,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:52:09,2022-04-13 13:52:18
2022-04-13 22:01:55,2022-04-13 22:02:36,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:52:18,2022-04-13 13:52:59
2022-04-13 22:02:36,2022-04-13 22:02:57,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:52:59,2022-04-13 13:53:20
2022-04-13 22:02:57,2022-04-13 22:04:34,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:53:20,2022-04-13 13:54:57
2022-04-13 22:04:34,2022-04-13 22:05:52,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:54:57,2022-04-13 13:56:15
2022-04-13 22:05:52,2022-04-13 22:06:21,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 13:56:15,2022-04-13 13:56:44
2022-04-13 22:06:21,2022-04-13 22:07:17,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:56:44,2022-04-13 13:57:40
2022-04-13 22:07:17,2022-04-13 22:07:59,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:57:40,2022-04-13 13:58:22
2022-04-13 22:07:59,2022-04-13 22:09:43,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 13:58:22,2022-04-13 14:00:06
2022-04-13 22:09:43,2022-04-13 22:11:35,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:00:06,2022-04-13 14:01:58
2022-04-13 22:11:35,2022-04-13 22:11:53,Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:01:58,2022-04-13 14:02:16
2022-04-13 22:11:53,2022-04-13 22:12:19,Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:02:16,2022-04-13 14:02:42
