START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-05-23 14:46:19,2022-05-23 14:46:33,In_Position_Upright,annotator,POSTURE,2022-05-23 05:37:20,2022-05-23 05:37:34
2022-05-23 14:46:34,2022-05-23 14:49:01,In_Position_Upright,annotator,POSTURE,2022-05-23 05:37:35,2022-05-23 05:40:02
2022-05-23 14:49:01,2022-05-23 14:49:41,In_Position_Upright,annotator,POSTURE,2022-05-23 05:40:02,2022-05-23 05:40:42
2022-05-23 14:49:42,2022-05-23 14:50:26,In_Position_Upright,annotator,POSTURE,2022-05-23 05:40:43,2022-05-23 05:41:27
2022-05-23 14:50:28,2022-05-23 14:50:54,In_Position_Upright,annotator,POSTURE,2022-05-23 05:41:29,2022-05-23 05:41:55
2022-05-23 14:50:58,2022-05-23 14:51:31,In_Position_Upright,annotator,POSTURE,2022-05-23 05:41:59,2022-05-23 05:42:32
2022-05-23 14:51:32,2022-05-23 14:52:02,In_Position_Upright,annotator,POSTURE,2022-05-23 05:42:33,2022-05-23 05:43:03
2022-05-23 14:52:04,2022-05-23 14:56:13,In_Position_Upright,annotator,POSTURE,2022-05-23 05:43:05,2022-05-23 05:47:14
2022-05-23 14:56:14,2022-05-23 14:56:22,In_Position_Upright,annotator,POSTURE,2022-05-23 05:47:15,2022-05-23 05:47:23
2022-05-23 14:56:23,2022-05-23 15:00:59,In_Position_Sitting,annotator,POSTURE,2022-05-23 05:47:24,2022-05-23 05:52:00
2022-05-23 15:01:01,2022-05-23 15:02:50,In_Position_Upright,annotator,POSTURE,2022-05-23 05:52:02,2022-05-23 05:53:51
2022-05-23 15:02:52,2022-05-23 15:03:46,In_Position_Upright,annotator,POSTURE,2022-05-23 05:53:53,2022-05-23 05:54:47
2022-05-23 15:03:49,2022-05-23 15:04:35,In_Position_Upright,annotator,POSTURE,2022-05-23 05:54:50,2022-05-23 05:55:36
2022-05-23 15:04:37,2022-05-23 15:05:37,In_Position_Upright,annotator,POSTURE,2022-05-23 05:55:38,2022-05-23 05:56:38
2022-05-23 15:05:39,2022-05-23 15:20:40,In_Position_Upright,annotator,POSTURE,2022-05-23 05:56:40,2022-05-23 06:11:41
2022-05-23 15:20:41,2022-05-23 15:22:27,In_Position_Sitting,annotator,POSTURE,2022-05-23 06:11:42,2022-05-23 06:13:28
2022-05-23 15:22:28,2022-05-23 15:23:52,In_Position_Upright,annotator,POSTURE,2022-05-23 06:13:29,2022-05-23 06:14:53
2022-05-23 15:23:53,2022-05-23 15:25:56,In_Position_Upright,annotator,POSTURE,2022-05-23 06:14:54,2022-05-23 06:16:57
2022-05-23 15:25:57,2022-05-23 15:26:19,In_Position_Upright,annotator,POSTURE,2022-05-23 06:16:58,2022-05-23 06:17:20
2022-05-23 15:26:20,2022-05-23 15:26:43,In_Position_Upright,annotator,POSTURE,2022-05-23 06:17:21,2022-05-23 06:17:44
2022-05-23 15:26:43,2022-05-23 15:30:40,In_Position_Upright,annotator,POSTURE,2022-05-23 06:17:44,2022-05-23 06:21:41
2022-05-23 15:30:41,2022-05-23 15:31:40,In_Position_Upright,annotator,POSTURE,2022-05-23 06:21:42,2022-05-23 06:22:41
2022-05-23 15:31:41,2022-05-23 15:32:13,In_Position_Upright,annotator,POSTURE,2022-05-23 06:22:42,2022-05-23 06:23:14
2022-05-23 15:32:14,2022-05-23 15:33:21,In_Position_Upright,annotator,POSTURE,2022-05-23 06:23:15,2022-05-23 06:24:22
2022-05-23 15:33:21,2022-05-23 15:38:27,Posture_Indecipherable/Video_Insufficient,annotator,POSTURE,2022-05-23 06:24:22,2022-05-23 06:29:28
2022-05-23 15:38:40,2022-05-23 15:44:29,In_Position_Sitting,annotator,POSTURE,2022-05-23 06:29:41,2022-05-23 06:35:30
2022-05-23 15:44:29,2022-05-23 15:45:15,In_Position_Upright,annotator,POSTURE,2022-05-23 06:35:30,2022-05-23 06:36:16
2022-05-23 15:45:16,2022-05-23 15:46:57,Posture_Indecipherable/Video_Insufficient,annotator,POSTURE,2022-05-23 06:36:17,2022-05-23 06:37:58
2022-05-23 15:46:58,2022-05-23 15:51:06,In_Position_Upright,annotator,POSTURE,2022-05-23 06:37:59,2022-05-23 06:42:07
2022-05-23 15:51:08,2022-05-23 15:51:50,In_Position_Upright,annotator,POSTURE,2022-05-23 06:42:09,2022-05-23 06:42:51
2022-05-23 15:51:51,2022-05-23 15:52:03,In_Position_Upright,annotator,POSTURE,2022-05-23 06:42:52,2022-05-23 06:43:04
2022-05-23 15:52:03,2022-05-23 15:54:35,In_Position_Sitting,annotator,POSTURE,2022-05-23 06:43:04,2022-05-23 06:45:36
2022-05-23 15:54:37,2022-05-23 15:57:59,In_Position_Upright,annotator,POSTURE,2022-05-23 06:45:38,2022-05-23 06:49:00
2022-05-23 15:58:01,2022-05-23 15:58:56,In_Position_Upright,annotator,POSTURE,2022-05-23 06:49:02,2022-05-23 06:49:57
2022-05-23 15:58:59,2022-05-23 15:59:29,In_Position_Upright,annotator,POSTURE,2022-05-23 06:50:00,2022-05-23 06:50:30
2022-05-23 15:59:30,2022-05-23 16:00:42,In_Position_Upright,annotator,POSTURE,2022-05-23 06:50:31,2022-05-23 06:51:43
2022-05-23 16:00:43,2022-05-23 16:01:01,In_Position_Upright,annotator,POSTURE,2022-05-23 06:51:44,2022-05-23 06:52:02
2022-05-23 16:01:06,2022-05-23 16:02:01,In_Position_Upright,annotator,POSTURE,2022-05-23 06:52:07,2022-05-23 06:53:02
2022-05-23 16:02:04,2022-05-23 16:03:02,In_Position_Upright,annotator,POSTURE,2022-05-23 06:53:05,2022-05-23 06:54:03
2022-05-23 16:03:05,2022-05-23 16:05:13,In_Position_Upright,annotator,POSTURE,2022-05-23 06:54:06,2022-05-23 06:56:14
