START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-05-24 07:53:07,2022-05-24 07:53:20,HLB_Unlabeled,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:00:01,2022-05-24 00:00:14
2022-05-24 07:53:20,2022-05-24 07:54:33,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:00:14,2022-05-24 00:01:27
2022-05-24 07:54:33,2022-05-24 07:56:28,HLB_Indecipherable/Video_Insufficient,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:01:27,2022-05-24 00:03:22
2022-05-24 07:56:28,2022-05-24 07:56:42,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:03:22,2022-05-24 00:03:36
2022-05-24 07:56:42,2022-05-24 07:57:14,HLB_Unlabeled,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:03:36,2022-05-24 00:04:08
2022-05-24 07:57:19,2022-05-24 07:57:37,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:04:13,2022-05-24 00:04:31
2022-05-24 07:57:37,2022-05-24 07:57:38,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:04:31,2022-05-24 00:04:32
2022-05-24 07:57:39,2022-05-24 07:58:56,Dressing/Undressing,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:04:33,2022-05-24 00:05:50
2022-05-24 07:58:56,2022-05-24 07:59:00,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:05:50,2022-05-24 00:05:54
2022-05-24 07:59:00,2022-05-24 07:59:24,Grooming/Self_Care,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:05:54,2022-05-24 00:06:18
2022-05-24 07:59:24,2022-05-24 07:59:46,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:06:18,2022-05-24 00:06:40
2022-05-24 07:59:46,2022-05-24 08:00:02,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:06:40,2022-05-24 00:06:56
2022-05-24 09:28:38,2022-05-24 09:29:22,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:35:32,2022-05-24 01:36:16
2022-05-24 09:29:22,2022-05-24 09:29:43,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:36:16,2022-05-24 01:36:37
2022-05-24 09:29:43,2022-05-24 09:29:56,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:36:37,2022-05-24 01:36:50
2022-05-24 09:29:56,2022-05-24 09:30:07,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:36:50,2022-05-24 01:37:01
2022-05-24 09:30:07,2022-05-24 09:33:18,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:37:01,2022-05-24 01:40:12
2022-05-24 09:33:18,2022-05-24 09:34:45,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:40:12,2022-05-24 01:41:39
2022-05-24 09:34:45,2022-05-24 09:35:36,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:41:39,2022-05-24 01:42:30
2022-05-24 09:35:36,2022-05-24 09:37:07,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:42:30,2022-05-24 01:44:01
2022-05-24 09:37:07,2022-05-24 09:37:20,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:44:01,2022-05-24 01:44:14
2022-05-24 09:37:20,2022-05-24 09:37:30,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:44:14,2022-05-24 01:44:24
2022-05-24 09:37:30,2022-05-24 09:37:37,Watching_Lecture, Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:44:24,2022-05-24 01:44:31
2022-05-24 09:37:37,2022-05-24 09:38:33,Packing/Unpacking_Something, Watching_Lecture,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:44:31,2022-05-24 01:45:27
2022-05-24 09:38:33,2022-05-24 09:38:36,Packing/Unpacking_Something, Watching_Lecture,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:45:27,2022-05-24 01:45:30
2022-05-24 09:38:36,2022-05-24 09:38:43,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:45:30,2022-05-24 01:45:37
2022-05-24 09:38:43,2022-05-24 09:39:07,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:45:37,2022-05-24 01:46:01
2022-05-24 09:39:07,2022-05-24 09:39:19,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:46:01,2022-05-24 01:46:13
2022-05-24 09:39:19,2022-05-24 09:39:20,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:46:13,2022-05-24 01:46:14
2022-05-24 09:39:20,2022-05-24 09:39:33,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:46:14,2022-05-24 01:46:27
2022-05-24 09:39:33,2022-05-24 09:39:43,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:46:27,2022-05-24 01:46:37
2022-05-24 09:39:43,2022-05-24 09:43:03,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:46:37,2022-05-24 01:49:57
2022-05-24 09:43:03,2022-05-24 09:43:06,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:49:57,2022-05-24 01:50:00
2022-05-24 09:43:06,2022-05-24 09:43:47,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:50:00,2022-05-24 01:50:41
2022-05-24 09:43:47,2022-05-24 09:44:11,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:50:41,2022-05-24 01:51:05
2022-05-24 09:44:11,2022-05-24 09:44:22,Watching_Lecture,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:51:05,2022-05-24 01:51:16
2022-05-24 09:44:22,2022-05-24 09:44:39,Watching_Lecture,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:51:16,2022-05-24 01:51:33
2022-05-24 09:44:39,2022-05-24 09:44:54,Watching_Lecture, Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:51:33,2022-05-24 01:51:48
2022-05-24 09:44:54,2022-05-24 09:45:23,Watching_Lecture, Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:51:48,2022-05-24 01:52:17
2022-05-24 09:45:23,2022-05-24 09:45:36,Watching_Lecture,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:52:17,2022-05-24 01:52:30
2022-05-24 09:45:36,2022-05-24 09:46:08,Watching_Lecture,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:52:30,2022-05-24 01:53:02
2022-05-24 09:46:08,2022-05-24 09:51:18,Watching_Lecture, Eating/Dining,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:53:02,2022-05-24 01:58:12
2022-05-24 09:51:18,2022-05-24 09:51:25,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:58:12,2022-05-24 01:58:19
2022-05-24 09:51:25,2022-05-24 09:51:55,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:58:19,2022-05-24 01:58:49
2022-05-24 09:51:58,2022-05-24 09:52:56,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:58:52,2022-05-24 01:59:50
2022-05-24 09:52:56,2022-05-24 09:53:48,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 01:59:50,2022-05-24 02:00:42
2022-05-24 09:53:48,2022-05-24 09:54:40,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:00:42,2022-05-24 02:01:34
2022-05-24 09:54:40,2022-05-24 09:55:52,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:01:34,2022-05-24 02:02:46
2022-05-24 09:55:52,2022-05-24 09:56:30,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:02:46,2022-05-24 02:03:24
2022-05-24 09:56:30,2022-05-24 09:57:03,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:03:24,2022-05-24 02:03:57
2022-05-24 09:57:03,2022-05-24 09:57:52,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:03:57,2022-05-24 02:04:46
2022-05-24 09:57:52,2022-05-24 09:58:53,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:04:46,2022-05-24 02:05:47
2022-05-24 09:58:53,2022-05-24 09:59:14,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:05:47,2022-05-24 02:06:08
2022-05-24 09:59:14,2022-05-24 10:00:08,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:06:08,2022-05-24 02:07:02
2022-05-24 10:00:08,2022-05-24 10:00:26,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:07:02,2022-05-24 02:07:20
2022-05-24 10:00:26,2022-05-24 10:01:24,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:07:20,2022-05-24 02:08:18
2022-05-24 10:01:24,2022-05-24 10:02:05,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:08:18,2022-05-24 02:08:59
2022-05-24 10:02:05,2022-05-24 10:02:27,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:08:59,2022-05-24 02:09:21
2022-05-24 10:02:27,2022-05-24 10:02:41,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:09:21,2022-05-24 02:09:35
2022-05-24 10:02:41,2022-05-24 10:03:15,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:09:35,2022-05-24 02:10:09
2022-05-24 10:03:15,2022-05-24 10:04:12,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:10:09,2022-05-24 02:11:06
2022-05-24 10:04:12,2022-05-24 10:06:17,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:11:06,2022-05-24 02:13:11
2022-05-24 10:06:17,2022-05-24 10:06:40,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:13:11,2022-05-24 02:13:34
2022-05-24 10:06:40,2022-05-24 10:07:02,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:13:34,2022-05-24 02:13:56
2022-05-24 10:07:02,2022-05-24 10:08:22,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:13:56,2022-05-24 02:15:16
2022-05-24 10:08:22,2022-05-24 10:09:06,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:15:16,2022-05-24 02:16:00
2022-05-24 10:09:06,2022-05-24 10:09:29,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:16:00,2022-05-24 02:16:23
2022-05-24 10:09:29,2022-05-24 10:11:05,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:16:23,2022-05-24 02:17:59
2022-05-24 10:11:05,2022-05-24 10:12:02,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:17:59,2022-05-24 02:18:56
2022-05-24 10:12:02,2022-05-24 10:12:14,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:18:56,2022-05-24 02:19:08
2022-05-24 10:12:14,2022-05-24 10:14:28,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:19:08,2022-05-24 02:21:22
2022-05-24 10:14:28,2022-05-24 10:14:58,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:21:22,2022-05-24 02:21:52
2022-05-24 10:14:58,2022-05-24 10:16:17,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:21:52,2022-05-24 02:23:11
2022-05-24 10:16:17,2022-05-24 10:18:14,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:23:11,2022-05-24 02:25:08
2022-05-24 10:18:14,2022-05-24 10:18:46,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:25:08,2022-05-24 02:25:40
2022-05-24 10:18:46,2022-05-24 10:19:26,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:25:40,2022-05-24 02:26:20
2022-05-24 10:19:26,2022-05-24 10:19:45,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:26:20,2022-05-24 02:26:39
2022-05-24 10:19:45,2022-05-24 10:20:00,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:26:39,2022-05-24 02:26:54
2022-05-24 10:20:00,2022-05-24 10:20:17,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:26:54,2022-05-24 02:27:11
2022-05-24 10:20:17,2022-05-24 10:22:18,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:27:11,2022-05-24 02:29:12
2022-05-24 10:22:18,2022-05-24 10:22:35,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:29:12,2022-05-24 02:29:29
2022-05-24 10:22:35,2022-05-24 10:22:51,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:29:29,2022-05-24 02:29:45
2022-05-24 10:22:51,2022-05-24 10:23:19,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:29:45,2022-05-24 02:30:13
2022-05-24 10:23:19,2022-05-24 10:23:34,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:30:13,2022-05-24 02:30:28
2022-05-24 10:23:34,2022-05-24 10:23:56,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:30:28,2022-05-24 02:30:50
2022-05-24 10:23:56,2022-05-24 10:24:14,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:30:50,2022-05-24 02:31:08
2022-05-24 10:24:14,2022-05-24 10:25:48,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:31:08,2022-05-24 02:32:42
2022-05-24 10:25:48,2022-05-24 10:26:53,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:32:42,2022-05-24 02:33:47
2022-05-24 10:26:53,2022-05-24 10:27:40,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:33:47,2022-05-24 02:34:34
2022-05-24 10:27:40,2022-05-24 10:28:16,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:34:34,2022-05-24 02:35:10
2022-05-24 10:28:16,2022-05-24 10:29:10,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:35:10,2022-05-24 02:36:04
2022-05-24 10:29:10,2022-05-24 10:29:37,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:36:04,2022-05-24 02:36:31
2022-05-24 10:29:37,2022-05-24 10:30:24,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:36:31,2022-05-24 02:37:18
2022-05-24 10:30:24,2022-05-24 10:30:41,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:37:18,2022-05-24 02:37:35
2022-05-24 10:30:41,2022-05-24 10:31:00,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:37:35,2022-05-24 02:37:54
2022-05-24 10:31:00,2022-05-24 10:31:34,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:37:54,2022-05-24 02:38:28
2022-05-24 10:31:34,2022-05-24 10:32:08,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:38:28,2022-05-24 02:39:02
2022-05-24 10:32:08,2022-05-24 10:32:56,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:39:02,2022-05-24 02:39:50
2022-05-24 10:32:56,2022-05-24 10:33:04,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:39:50,2022-05-24 02:39:58
2022-05-24 10:33:04,2022-05-24 10:34:22,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:39:58,2022-05-24 02:41:16
2022-05-24 10:34:22,2022-05-24 10:35:07,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:41:16,2022-05-24 02:42:01
2022-05-24 10:35:07,2022-05-24 10:35:28,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:42:01,2022-05-24 02:42:22
2022-05-24 10:35:28,2022-05-24 10:36:54,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:42:22,2022-05-24 02:43:48
2022-05-24 10:36:54,2022-05-24 10:42:33,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:43:48,2022-05-24 02:49:27
2022-05-24 10:42:33,2022-05-24 10:44:06,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:49:27,2022-05-24 02:51:00
2022-05-24 10:44:06,2022-05-24 10:46:28,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:51:00,2022-05-24 02:53:22
2022-05-24 10:46:28,2022-05-24 10:46:59,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:53:22,2022-05-24 02:53:53
2022-05-24 10:46:59,2022-05-24 10:47:30,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:53:53,2022-05-24 02:54:24
2022-05-24 10:47:30,2022-05-24 10:48:29,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:54:24,2022-05-24 02:55:23
2022-05-24 10:48:29,2022-05-24 10:49:00,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:55:23,2022-05-24 02:55:54
2022-05-24 10:49:00,2022-05-24 10:49:40,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:55:54,2022-05-24 02:56:34
2022-05-24 10:49:40,2022-05-24 10:50:47,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:56:34,2022-05-24 02:57:41
2022-05-24 10:50:47,2022-05-24 10:56:09,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 02:57:41,2022-05-24 03:03:03
2022-05-24 10:56:09,2022-05-24 10:57:26,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:03:03,2022-05-24 03:04:20
2022-05-24 10:57:26,2022-05-24 11:00:26,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:04:20,2022-05-24 03:07:20
2022-05-24 11:00:26,2022-05-24 11:00:38,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:07:20,2022-05-24 03:07:32
2022-05-24 11:00:38,2022-05-24 11:03:48,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:07:32,2022-05-24 03:10:42
2022-05-24 11:03:48,2022-05-24 11:04:09,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:10:42,2022-05-24 03:11:03
2022-05-24 11:04:09,2022-05-24 11:08:18,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:11:03,2022-05-24 03:15:12
2022-05-24 11:08:18,2022-05-24 11:09:01,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:15:12,2022-05-24 03:15:55
2022-05-24 11:09:01,2022-05-24 11:11:52,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:15:55,2022-05-24 03:18:46
2022-05-24 11:11:52,2022-05-24 11:12:10,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:18:46,2022-05-24 03:19:04
2022-05-24 11:12:10,2022-05-24 11:12:21,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:19:04,2022-05-24 03:19:15
2022-05-24 11:12:21,2022-05-24 11:13:30,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:19:15,2022-05-24 03:20:24
2022-05-24 11:13:30,2022-05-24 11:14:29,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:20:24,2022-05-24 03:21:23
2022-05-24 11:14:31,2022-05-24 11:14:54,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:21:25,2022-05-24 03:21:48
2022-05-24 11:14:56,2022-05-24 11:16:14,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:21:50,2022-05-24 03:23:08
2022-05-24 11:16:14,2022-05-24 11:16:21,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:23:08,2022-05-24 03:23:15
2022-05-24 11:16:21,2022-05-24 11:16:48,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:23:15,2022-05-24 03:23:42
2022-05-24 11:16:50,2022-05-24 11:17:29,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:23:44,2022-05-24 03:24:23
2022-05-24 11:17:29,2022-05-24 11:17:57,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:24:23,2022-05-24 03:24:51
2022-05-24 11:17:57,2022-05-24 11:18:49,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:24:51,2022-05-24 03:25:43
2022-05-24 11:18:49,2022-05-24 11:22:17,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:25:43,2022-05-24 03:29:11
2022-05-24 11:22:17,2022-05-24 11:22:38,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:29:11,2022-05-24 03:29:32
2022-05-24 11:22:38,2022-05-24 11:23:02,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:29:32,2022-05-24 03:29:56
2022-05-24 11:23:02,2022-05-24 11:23:55,HLB_Other, Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:29:56,2022-05-24 03:30:49
2022-05-24 11:23:55,2022-05-24 11:24:27,HLB_Other, Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:30:49,2022-05-24 03:31:21
2022-05-24 11:24:27,2022-05-24 11:24:52,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:31:21,2022-05-24 03:31:46
2022-05-24 11:24:52,2022-05-24 11:25:06,HLB_Other, Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:31:46,2022-05-24 03:32:00
2022-05-24 11:25:06,2022-05-24 11:25:26,HLB_Other, Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:32:00,2022-05-24 03:32:20
2022-05-24 11:25:26,2022-05-24 11:27:19,HLB_Other, Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:32:20,2022-05-24 03:34:13
2022-05-24 11:27:19,2022-05-24 11:28:43,HLB_Other, Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:34:13,2022-05-24 03:35:37
2022-05-24 11:28:43,2022-05-24 11:30:22,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:35:37,2022-05-24 03:37:16
2022-05-24 11:30:22,2022-05-24 11:30:29,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:37:16,2022-05-24 03:37:23
2022-05-24 11:30:29,2022-05-24 11:30:55,HLB_Other, Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:37:23,2022-05-24 03:37:49
2022-05-24 11:30:55,2022-05-24 11:31:20,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:37:49,2022-05-24 03:38:14
2022-05-24 11:31:20,2022-05-24 11:31:21,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:38:14,2022-05-24 03:38:15
2022-05-24 11:31:27,2022-05-24 11:31:40,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:38:21,2022-05-24 03:38:34
2022-05-24 11:31:40,2022-05-24 11:32:17,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:38:34,2022-05-24 03:39:11
2022-05-24 11:32:17,2022-05-24 11:33:22,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:39:11,2022-05-24 03:40:16
2022-05-24 11:33:22,2022-05-24 11:33:31,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:40:16,2022-05-24 03:40:25
2022-05-24 11:33:31,2022-05-24 11:33:37,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:40:25,2022-05-24 03:40:31
2022-05-24 11:33:37,2022-05-24 11:35:21,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:40:31,2022-05-24 03:42:15
2022-05-24 11:35:21,2022-05-24 11:35:51,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:42:15,2022-05-24 03:42:45
2022-05-24 11:35:51,2022-05-24 11:36:23,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:42:45,2022-05-24 03:43:17
2022-05-24 11:36:23,2022-05-24 11:36:28,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:43:17,2022-05-24 03:43:22
2022-05-24 11:36:28,2022-05-24 11:37:08,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:43:22,2022-05-24 03:44:02
2022-05-24 11:37:08,2022-05-24 11:37:11,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:44:02,2022-05-24 03:44:05
2022-05-24 11:37:11,2022-05-24 11:37:28,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:44:05,2022-05-24 03:44:22
2022-05-24 11:37:28,2022-05-24 11:37:56,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:44:22,2022-05-24 03:44:50
2022-05-24 11:37:56,2022-05-24 11:38:12,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:44:50,2022-05-24 03:45:06
2022-05-24 11:38:12,2022-05-24 11:38:22,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:45:06,2022-05-24 03:45:16
2022-05-24 11:38:22,2022-05-24 11:39:10,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:45:16,2022-05-24 03:46:04
2022-05-24 11:39:12,2022-05-24 11:39:30,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:46:06,2022-05-24 03:46:24
2022-05-24 11:39:30,2022-05-24 11:39:46,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:46:24,2022-05-24 03:46:40
2022-05-24 11:39:46,2022-05-24 11:46:26,Meeting _Social_Gathering_In_Person, Eating/Dining,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:46:40,2022-05-24 03:53:20
