START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-06-03 16:37:14,2022-06-03 16:37:38,In_Position_Upright,annotator,POSTURE,2022-06-03 07:09:28,2022-06-03 07:09:52
2022-06-03 16:37:38,2022-06-03 16:37:59,In_Position_Upright,annotator,POSTURE,2022-06-03 07:09:52,2022-06-03 07:10:13
2022-06-03 16:37:59,2022-06-03 16:39:47,In_Position_Upright,annotator,POSTURE,2022-06-03 07:10:13,2022-06-03 07:12:01
2022-06-03 16:39:47,2022-06-03 16:40:38,In_Position_Upright,annotator,POSTURE,2022-06-03 07:12:01,2022-06-03 07:12:52
2022-06-03 16:40:38,2022-06-03 16:43:11,In_Position_Upright,annotator,POSTURE,2022-06-03 07:12:52,2022-06-03 07:15:25
2022-06-03 16:43:11,2022-06-03 16:45:48,In_Position_Upright,annotator,POSTURE,2022-06-03 07:15:25,2022-06-03 07:18:02
2022-06-03 16:45:48,2022-06-03 16:46:17,In_Position_Upright,annotator,POSTURE,2022-06-03 07:18:02,2022-06-03 07:18:31
2022-06-03 16:46:17,2022-06-03 16:52:00,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:18:31,2022-06-03 07:24:14
2022-06-03 16:52:00,2022-06-03 16:52:15,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:24:14,2022-06-03 07:24:29
2022-06-03 16:52:15,2022-06-03 16:59:08,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:24:29,2022-06-03 07:31:22
2022-06-03 16:59:08,2022-06-03 16:59:41,In_Position_Upright,annotator,POSTURE,2022-06-03 07:31:22,2022-06-03 07:31:55
2022-06-03 16:59:41,2022-06-03 17:03:44,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:31:55,2022-06-03 07:35:58
2022-06-03 17:03:44,2022-06-03 17:04:16,In_Position_Upright,annotator,POSTURE,2022-06-03 07:35:58,2022-06-03 07:36:30
2022-06-03 17:04:16,2022-06-03 17:08:31,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:36:30,2022-06-03 07:40:45
2022-06-03 17:08:31,2022-06-03 17:11:58,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:40:45,2022-06-03 07:44:12
2022-06-03 17:11:58,2022-06-03 17:13:57,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:44:12,2022-06-03 07:46:11
2022-06-03 17:13:59,2022-06-03 17:14:18,In_Position_Upright,annotator,POSTURE,2022-06-03 07:46:13,2022-06-03 07:46:32
2022-06-03 17:14:18,2022-06-03 17:14:33,In_Position_Upright,annotator,POSTURE,2022-06-03 07:46:32,2022-06-03 07:46:47
2022-06-03 17:14:33,2022-06-03 17:20:51,In_Position_Kneeling,annotator,POSTURE,2022-06-03 07:46:47,2022-06-03 07:53:05
2022-06-03 17:20:51,2022-06-03 17:21:27,In_Position_Upright,annotator,POSTURE,2022-06-03 07:53:05,2022-06-03 07:53:41
2022-06-03 17:21:27,2022-06-03 17:22:21,In_Position_Kneeling,annotator,POSTURE,2022-06-03 07:53:41,2022-06-03 07:54:35
2022-06-03 17:22:21,2022-06-03 17:22:29,In_Position_Upright,annotator,POSTURE,2022-06-03 07:54:35,2022-06-03 07:54:43
2022-06-03 17:22:29,2022-06-03 17:22:53,In_Position_Upright,annotator,POSTURE,2022-06-03 07:54:43,2022-06-03 07:55:07
2022-06-03 17:22:53,2022-06-03 17:23:09,In_Position_Upright,annotator,POSTURE,2022-06-03 07:55:07,2022-06-03 07:55:23
2022-06-03 17:23:09,2022-06-03 17:23:16,In_Position_Upright,annotator,POSTURE,2022-06-03 07:55:23,2022-06-03 07:55:30
2022-06-03 17:23:16,2022-06-03 17:23:26,In_Position_Upright,annotator,POSTURE,2022-06-03 07:55:30,2022-06-03 07:55:40
2022-06-03 17:23:26,2022-06-03 17:23:35,In_Position_Upright,annotator,POSTURE,2022-06-03 07:55:40,2022-06-03 07:55:49
2022-06-03 17:23:35,2022-06-03 17:23:53,In_Position_Upright,annotator,POSTURE,2022-06-03 07:55:49,2022-06-03 07:56:07
2022-06-03 17:23:53,2022-06-03 17:24:08,In_Position_Upright,annotator,POSTURE,2022-06-03 07:56:07,2022-06-03 07:56:22
2022-06-03 17:24:08,2022-06-03 17:26:16,In_Position_Kneeling,annotator,POSTURE,2022-06-03 07:56:22,2022-06-03 07:58:30
2022-06-03 17:26:16,2022-06-03 17:26:30,In_Position_Upright,annotator,POSTURE,2022-06-03 07:58:30,2022-06-03 07:58:44
2022-06-03 17:26:30,2022-06-03 17:27:21,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:58:44,2022-06-03 07:59:35
2022-06-03 17:27:21,2022-06-03 17:27:41,In_Position_Upright,annotator,POSTURE,2022-06-03 07:59:35,2022-06-03 07:59:55
2022-06-03 17:27:41,2022-06-03 17:27:53,In_Position_Sitting,annotator,POSTURE,2022-06-03 07:59:55,2022-06-03 08:00:07
2022-06-03 17:27:53,2022-06-03 17:29:40,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:00:07,2022-06-03 08:01:54
2022-06-03 17:29:40,2022-06-03 17:30:49,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:01:54,2022-06-03 08:03:03
2022-06-03 17:30:49,2022-06-03 17:31:50,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:03:03,2022-06-03 08:04:04
2022-06-03 17:31:50,2022-06-03 17:32:01,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:04:04,2022-06-03 08:04:15
2022-06-03 17:32:01,2022-06-03 17:32:19,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:04:15,2022-06-03 08:04:33
2022-06-03 17:32:19,2022-06-03 17:32:39,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:04:33,2022-06-03 08:04:53
2022-06-03 17:32:39,2022-06-03 17:32:46,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:04:53,2022-06-03 08:05:00
2022-06-03 17:32:46,2022-06-03 17:33:34,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:05:00,2022-06-03 08:05:48
2022-06-03 17:33:34,2022-06-03 17:33:46,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:05:48,2022-06-03 08:06:00
2022-06-03 17:33:46,2022-06-03 17:33:53,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:06:00,2022-06-03 08:06:07
2022-06-03 17:33:53,2022-06-03 17:34:37,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:06:07,2022-06-03 08:06:51
2022-06-03 17:34:37,2022-06-03 17:34:52,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:06:51,2022-06-03 08:07:06
2022-06-03 17:34:52,2022-06-03 17:35:08,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:07:06,2022-06-03 08:07:22
2022-06-03 17:35:08,2022-06-03 17:36:28,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:07:22,2022-06-03 08:08:42
2022-06-03 17:36:29,2022-06-03 17:37:23,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:08:43,2022-06-03 08:09:37
2022-06-03 17:37:23,2022-06-03 17:37:54,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:09:37,2022-06-03 08:10:08
2022-06-03 17:37:54,2022-06-03 17:55:49,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:10:08,2022-06-03 08:28:03
2022-06-03 17:55:49,2022-06-03 17:56:14,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:28:03,2022-06-03 08:28:28
2022-06-03 17:56:14,2022-06-03 18:50:13,In_Position_Sitting,annotator,POSTURE,2022-06-03 08:28:28,2022-06-03 09:22:27
2022-06-03 18:50:13,2022-06-03 18:50:37,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:22:27,2022-06-03 09:22:51
2022-06-03 18:50:37,2022-06-03 18:50:51,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:22:51,2022-06-03 09:23:05
2022-06-03 18:50:51,2022-06-03 18:51:30,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:23:05,2022-06-03 09:23:44
2022-06-03 18:51:30,2022-06-03 18:51:43,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:23:44,2022-06-03 09:23:57
2022-06-03 18:51:43,2022-06-03 18:52:17,In_Position_Upright,annotator,POSTURE,2022-06-03 09:23:57,2022-06-03 09:24:31
2022-06-03 18:52:17,2022-06-03 18:52:35,In_Position_Upright,annotator,POSTURE,2022-06-03 09:24:31,2022-06-03 09:24:49
2022-06-03 18:52:35,2022-06-03 18:52:44,In_Position_Upright,annotator,POSTURE,2022-06-03 09:24:49,2022-06-03 09:24:58
2022-06-03 18:52:44,2022-06-03 18:53:18,Posture_Indecipherable/Video_Insufficient,annotator,POSTURE,2022-06-03 09:24:58,2022-06-03 09:25:32
2022-06-03 18:53:18,2022-06-03 18:58:51,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:25:32,2022-06-03 09:31:05
2022-06-03 18:58:51,2022-06-03 19:00:30,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:31:05,2022-06-03 09:32:44
2022-06-03 19:00:30,2022-06-03 19:08:29,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:32:44,2022-06-03 09:40:43
2022-06-03 19:08:29,2022-06-03 19:09:16,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:40:43,2022-06-03 09:41:30
2022-06-03 19:09:16,2022-06-03 19:24:15,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:41:30,2022-06-03 09:56:29
2022-06-03 19:24:15,2022-06-03 19:25:22,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:56:29,2022-06-03 09:57:36
2022-06-03 19:25:22,2022-06-03 19:25:34,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:57:36,2022-06-03 09:57:48
2022-06-03 19:25:34,2022-06-03 19:26:03,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:57:48,2022-06-03 09:58:17
2022-06-03 19:26:03,2022-06-03 19:31:06,In_Position_Sitting,annotator,POSTURE,2022-06-03 09:58:17,2022-06-03 10:03:20
2022-06-03 19:31:06,2022-06-03 19:31:47,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:03:20,2022-06-03 10:04:01
2022-06-03 19:31:47,2022-06-03 19:44:42,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:04:01,2022-06-03 10:16:56
2022-06-03 19:44:42,2022-06-03 19:44:52,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:16:56,2022-06-03 10:17:06
2022-06-03 19:44:52,2022-06-03 19:45:44,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:17:06,2022-06-03 10:17:58
2022-06-03 19:45:44,2022-06-03 19:45:55,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:17:58,2022-06-03 10:18:09
2022-06-03 19:45:55,2022-06-03 19:58:42,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:18:09,2022-06-03 10:30:56
2022-06-03 19:58:42,2022-06-03 19:58:59,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:30:56,2022-06-03 10:31:13
2022-06-03 19:58:59,2022-06-03 19:59:50,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:31:13,2022-06-03 10:32:04
2022-06-03 19:59:50,2022-06-03 20:22:42,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:32:04,2022-06-03 10:54:56
2022-06-03 20:22:42,2022-06-03 20:24:58,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:54:56,2022-06-03 10:57:12
2022-06-03 20:24:58,2022-06-03 20:31:25,In_Position_Sitting,annotator,POSTURE,2022-06-03 10:57:12,2022-06-03 11:03:39
2022-06-03 20:31:25,2022-06-03 20:31:57,In_Position_Sitting,annotator,POSTURE,2022-06-03 11:03:39,2022-06-03 11:04:11
2022-06-03 20:31:57,2022-06-03 20:32:12,In_Position_Sitting,annotator,POSTURE,2022-06-03 11:04:11,2022-06-03 11:04:26
2022-06-03 20:32:12,2022-06-03 20:33:19,In_Position_Sitting,annotator,POSTURE,2022-06-03 11:04:26,2022-06-03 11:05:33
2022-06-03 20:33:19,2022-06-03 20:34:13,In_Position_Sitting,annotator,POSTURE,2022-06-03 11:05:33,2022-06-03 11:06:27
2022-06-03 20:34:13,2022-06-03 20:39:17,In_Position_Sitting,annotator,POSTURE,2022-06-03 11:06:27,2022-06-03 11:11:31
2022-06-03 20:39:17,2022-06-03 20:39:27,In_Position_Sitting,annotator,POSTURE,2022-06-03 11:11:31,2022-06-03 11:11:41
2022-06-03 20:39:27,2022-06-03 20:43:16,In_Position_Sitting,annotator,POSTURE,2022-06-03 11:11:41,2022-06-03 11:15:30
2022-06-03 20:43:16,2022-06-03 20:43:43,In_Position_Upright,annotator,POSTURE,2022-06-03 11:15:30,2022-06-03 11:15:57
2022-06-03 20:43:43,2022-06-03 20:43:48,In_Position_Upright,annotator,POSTURE,2022-06-03 11:15:57,2022-06-03 11:16:02
2022-06-03 20:43:48,2022-06-03 20:44:21,In_Position_Upright,annotator,POSTURE,2022-06-03 11:16:02,2022-06-03 11:16:35
2022-06-03 20:44:21,2022-06-03 20:45:06,In_Position_Upright,annotator,POSTURE,2022-06-03 11:16:35,2022-06-03 11:17:20
2022-06-03 20:45:06,2022-06-03 20:45:14,In_Position_Upright,annotator,POSTURE,2022-06-03 11:17:20,2022-06-03 11:17:28
2022-06-03 20:45:14,2022-06-03 20:45:32,In_Position_Upright,annotator,POSTURE,2022-06-03 11:17:28,2022-06-03 11:17:46
2022-06-03 20:45:32,2022-06-03 20:45:55,In_Position_Sitting,annotator,POSTURE,2022-06-03 11:17:46,2022-06-03 11:18:09
2022-06-03 20:45:55,2022-06-03 20:46:00,In_Position_Upright,annotator,POSTURE,2022-06-03 11:18:09,2022-06-03 11:18:14
2022-06-03 20:46:00,2022-06-03 20:46:13,In_Position_Upright,annotator,POSTURE,2022-06-03 11:18:14,2022-06-03 11:18:27
2022-06-03 20:46:13,2022-06-03 20:46:24,Posture_Indecipherable/Video_Insufficient,annotator,POSTURE,2022-06-03 11:18:27,2022-06-03 11:18:38
2022-06-03 20:46:24,2022-06-03 20:46:50,In_Position_Upright,annotator,POSTURE,2022-06-03 11:18:38,2022-06-03 11:19:04
2022-06-03 20:46:50,2022-06-03 20:47:04,In_Position_Upright,annotator,POSTURE,2022-06-03 11:19:04,2022-06-03 11:19:18
2022-06-03 20:47:04,2022-06-03 20:47:14,In_Position_Upright,annotator,POSTURE,2022-06-03 11:19:18,2022-06-03 11:19:28
2022-06-03 20:47:14,2022-06-03 20:47:28,In_Position_Upright,annotator,POSTURE,2022-06-03 11:19:28,2022-06-03 11:19:42
2022-06-03 20:47:28,2022-06-03 20:47:56,In_Position_Upright,annotator,POSTURE,2022-06-03 11:19:42,2022-06-03 11:20:10
2022-06-03 20:47:56,2022-06-03 20:48:00,In_Position_Upright,annotator,POSTURE,2022-06-03 11:20:10,2022-06-03 11:20:14
2022-06-03 20:48:00,2022-06-03 20:48:17,In_Position_Upright,annotator,POSTURE,2022-06-03 11:20:14,2022-06-03 11:20:31
2022-06-03 20:48:17,2022-06-03 20:48:21,In_Position_Upright,annotator,POSTURE,2022-06-03 11:20:31,2022-06-03 11:20:35
2022-06-03 20:48:21,2022-06-03 20:48:28,In_Position_Upright,annotator,POSTURE,2022-06-03 11:20:35,2022-06-03 11:20:42
2022-06-03 20:48:28,2022-06-03 20:48:31,In_Position_Upright,annotator,POSTURE,2022-06-03 11:20:42,2022-06-03 11:20:45
2022-06-03 20:48:31,2022-06-03 20:48:42,In_Position_Upright,annotator,POSTURE,2022-06-03 11:20:45,2022-06-03 11:20:56
2022-06-03 20:48:42,2022-06-03 20:48:48,In_Position_Upright,annotator,POSTURE,2022-06-03 11:20:56,2022-06-03 11:21:02
2022-06-03 20:48:48,2022-06-03 20:49:02,In_Position_Upright,annotator,POSTURE,2022-06-03 11:21:02,2022-06-03 11:21:16
2022-06-03 20:49:02,2022-06-03 20:49:07,In_Position_Upright,annotator,POSTURE,2022-06-03 11:21:16,2022-06-03 11:21:21
2022-06-03 20:49:07,2022-06-03 20:49:13,In_Position_Upright,annotator,POSTURE,2022-06-03 11:21:21,2022-06-03 11:21:27
2022-06-03 20:49:13,2022-06-03 20:49:43,In_Position_Upright,annotator,POSTURE,2022-06-03 11:21:27,2022-06-03 11:21:57
2022-06-03 20:49:43,2022-06-03 20:50:43,In_Position_Upright,annotator,POSTURE,2022-06-03 11:21:57,2022-06-03 11:22:57
2022-06-03 20:50:43,2022-06-03 20:51:05,In_Position_Upright,annotator,POSTURE,2022-06-03 11:22:57,2022-06-03 11:23:19
2022-06-03 20:51:05,2022-06-03 20:51:23,In_Position_Upright,annotator,POSTURE,2022-06-03 11:23:19,2022-06-03 11:23:37
2022-06-03 20:51:23,2022-06-03 20:52:52,In_Position_Upright,annotator,POSTURE,2022-06-03 11:23:37,2022-06-03 11:25:06
2022-06-03 20:52:52,2022-06-03 20:53:03,In_Position_Upright,annotator,POSTURE,2022-06-03 11:25:06,2022-06-03 11:25:17
2022-06-03 20:53:03,2022-06-03 20:54:22,In_Position_Upright,annotator,POSTURE,2022-06-03 11:25:17,2022-06-03 11:26:36
2022-06-03 20:54:25,2022-06-03 20:54:39,In_Position_Upright,annotator,POSTURE,2022-06-03 11:26:39,2022-06-03 11:26:53
2022-06-03 20:54:39,2022-06-03 20:55:49,In_Position_Upright,annotator,POSTURE,2022-06-03 11:26:53,2022-06-03 11:28:03
2022-06-03 20:55:49,2022-06-03 20:55:59,In_Position_Upright,annotator,POSTURE,2022-06-03 11:28:03,2022-06-03 11:28:13
2022-06-03 20:55:59,2022-06-03 20:56:02,In_Position_Upright,annotator,POSTURE,2022-06-03 11:28:13,2022-06-03 11:28:16
2022-06-03 20:56:02,2022-06-03 20:56:10,In_Position_Upright,annotator,POSTURE,2022-06-03 11:28:16,2022-06-03 11:28:24
2022-06-03 20:56:10,2022-06-03 20:56:19,In_Position_Upright,annotator,POSTURE,2022-06-03 11:28:24,2022-06-03 11:28:33
2022-06-03 20:56:19,2022-06-03 20:56:46,In_Position_Upright,annotator,POSTURE,2022-06-03 11:28:33,2022-06-03 11:29:00
2022-06-03 20:56:46,2022-06-03 20:58:11,In_Position_Upright,annotator,POSTURE,2022-06-03 11:29:00,2022-06-03 11:30:25
2022-06-03 20:58:11,2022-06-03 20:58:30,In_Position_Upright,annotator,POSTURE,2022-06-03 11:30:25,2022-06-03 11:30:44
2022-06-03 20:58:30,2022-06-03 20:58:43,In_Position_Upright,annotator,POSTURE,2022-06-03 11:30:44,2022-06-03 11:30:57
2022-06-03 20:58:43,2022-06-03 20:58:52,In_Position_Upright,annotator,POSTURE,2022-06-03 11:30:57,2022-06-03 11:31:06
2022-06-03 20:58:52,2022-06-03 20:58:58,In_Position_Upright,annotator,POSTURE,2022-06-03 11:31:06,2022-06-03 11:31:12
2022-06-03 20:58:58,2022-06-03 20:59:39,In_Position_Upright,annotator,POSTURE,2022-06-03 11:31:12,2022-06-03 11:31:53
2022-06-03 20:59:39,2022-06-03 21:00:09,In_Position_Upright,annotator,POSTURE,2022-06-03 11:31:53,2022-06-03 11:32:23
2022-06-03 21:00:09,2022-06-03 21:00:12,In_Position_Upright,annotator,POSTURE,2022-06-03 11:32:23,2022-06-03 11:32:26
2022-06-03 21:00:12,2022-06-03 21:00:44,In_Position_Upright,annotator,POSTURE,2022-06-03 11:32:26,2022-06-03 11:32:58
2022-06-03 21:00:44,2022-06-03 21:01:07,In_Position_Upright,annotator,POSTURE,2022-06-03 11:32:58,2022-06-03 11:33:21
2022-06-03 21:01:07,2022-06-03 21:04:39,In_Position_Upright,annotator,POSTURE,2022-06-03 11:33:21,2022-06-03 11:36:53
2022-06-03 21:04:39,2022-06-03 21:04:48,In_Position_Upright,annotator,POSTURE,2022-06-03 11:36:53,2022-06-03 11:37:02
2022-06-03 21:04:48,2022-06-03 21:05:09,In_Position_Upright,annotator,POSTURE,2022-06-03 11:37:02,2022-06-03 11:37:23
2022-06-03 21:05:09,2022-06-03 21:05:20,In_Position_Upright,annotator,POSTURE,2022-06-03 11:37:23,2022-06-03 11:37:34
2022-06-03 21:05:20,2022-06-03 21:07:00,In_Position_Upright,annotator,POSTURE,2022-06-03 11:37:34,2022-06-03 11:39:14
2022-06-03 21:07:00,2022-06-03 21:07:39,In_Position_Upright,annotator,POSTURE,2022-06-03 11:39:14,2022-06-03 11:39:53
2022-06-03 21:07:39,2022-06-03 21:08:24,In_Position_Upright,annotator,POSTURE,2022-06-03 11:39:53,2022-06-03 11:40:38
2022-06-03 21:08:24,2022-06-03 21:09:29,In_Position_Upright,annotator,POSTURE,2022-06-03 11:40:38,2022-06-03 11:41:43
2022-06-03 21:09:29,2022-06-03 21:09:37,In_Position_Upright,annotator,POSTURE,2022-06-03 11:41:43,2022-06-03 11:41:51
2022-06-03 21:09:37,2022-06-03 21:10:31,In_Position_Upright,annotator,POSTURE,2022-06-03 11:41:51,2022-06-03 11:42:45
2022-06-03 21:10:31,2022-06-03 21:10:33,In_Position_Upright,annotator,POSTURE,2022-06-03 11:42:45,2022-06-03 11:42:47
2022-06-03 21:10:33,2022-06-03 21:10:47,In_Position_Upright,annotator,POSTURE,2022-06-03 11:42:47,2022-06-03 11:43:01
2022-06-03 21:10:47,2022-06-03 21:12:02,In_Position_Upright,annotator,POSTURE,2022-06-03 11:43:01,2022-06-03 11:44:16
2022-06-03 21:12:02,2022-06-03 21:12:07,In_Position_Upright,annotator,POSTURE,2022-06-03 11:44:16,2022-06-03 11:44:21
2022-06-03 21:12:07,2022-06-03 21:12:16,In_Position_Upright,annotator,POSTURE,2022-06-03 11:44:21,2022-06-03 11:44:30
2022-06-03 21:12:16,2022-06-03 21:12:35,In_Position_Upright,annotator,POSTURE,2022-06-03 11:44:30,2022-06-03 11:44:49
2022-06-03 21:12:35,2022-06-03 21:12:38,In_Position_Upright,annotator,POSTURE,2022-06-03 11:44:49,2022-06-03 11:44:52
2022-06-03 21:12:38,2022-06-03 21:13:02,In_Position_Upright,annotator,POSTURE,2022-06-03 11:44:52,2022-06-03 11:45:16
2022-06-03 21:13:02,2022-06-03 21:13:08,In_Position_Upright,annotator,POSTURE,2022-06-03 11:45:16,2022-06-03 11:45:22
2022-06-03 21:13:08,2022-06-03 21:13:11,In_Position_Upright,annotator,POSTURE,2022-06-03 11:45:22,2022-06-03 11:45:25
2022-06-03 21:13:11,2022-06-03 21:13:15,In_Position_Upright,annotator,POSTURE,2022-06-03 11:45:25,2022-06-03 11:45:29
2022-06-03 21:13:15,2022-06-03 21:46:59,Posture_Indecipherable/Video_Insufficient,annotator,POSTURE,2022-06-03 11:45:29,2022-06-03 12:19:13
2022-06-03 21:46:59,2022-06-03 21:47:40,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:19:13,2022-06-03 12:19:54
2022-06-03 21:47:40,2022-06-03 21:50:16,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:19:54,2022-06-03 12:22:30
2022-06-03 21:50:16,2022-06-03 21:50:25,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:22:30,2022-06-03 12:22:39
2022-06-03 21:50:25,2022-06-03 21:51:29,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:22:39,2022-06-03 12:23:43
2022-06-03 21:51:29,2022-06-03 21:51:33,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:23:43,2022-06-03 12:23:47
2022-06-03 21:51:33,2022-06-03 21:51:42,In_Position_Upright,annotator,POSTURE,2022-06-03 12:23:47,2022-06-03 12:23:56
2022-06-03 21:51:42,2022-06-03 21:51:56,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:23:56,2022-06-03 12:24:10
2022-06-03 21:51:56,2022-06-03 21:52:35,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:24:10,2022-06-03 12:24:49
2022-06-03 21:52:35,2022-06-03 21:54:08,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:24:49,2022-06-03 12:26:22
2022-06-03 21:54:08,2022-06-03 21:54:29,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:26:22,2022-06-03 12:26:43
2022-06-03 21:54:29,2022-06-03 21:55:05,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:26:43,2022-06-03 12:27:19
2022-06-03 21:55:05,2022-06-03 21:55:20,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:27:19,2022-06-03 12:27:34
2022-06-03 21:55:20,2022-06-03 22:02:52,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:27:34,2022-06-03 12:35:06
2022-06-03 22:02:52,2022-06-03 22:03:31,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:35:06,2022-06-03 12:35:45
2022-06-03 22:03:31,2022-06-03 22:03:55,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:35:45,2022-06-03 12:36:09
2022-06-03 22:03:55,2022-06-03 22:05:13,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:36:09,2022-06-03 12:37:27
2022-06-03 22:05:13,2022-06-03 22:08:57,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:37:27,2022-06-03 12:41:11
2022-06-03 22:08:57,2022-06-03 22:13:59,In_Position_Sitting,annotator,POSTURE,2022-06-03 12:41:11,2022-06-03 12:46:13
2022-06-03 22:13:59,2022-06-03 22:14:03,In_Position_Upright,annotator,POSTURE,2022-06-03 12:46:13,2022-06-03 12:46:17
2022-06-03 22:14:03,2022-06-03 22:15:59,In_Position_Upright,annotator,POSTURE,2022-06-03 12:46:17,2022-06-03 12:48:13
2022-06-03 22:15:59,2022-06-03 22:17:18,In_Position_Upright,annotator,POSTURE,2022-06-03 12:48:13,2022-06-03 12:49:32
2022-06-03 22:17:18,2022-06-03 22:17:54,In_Position_Upright,annotator,POSTURE,2022-06-03 12:49:32,2022-06-03 12:50:08
2022-06-03 22:17:54,2022-06-03 22:17:58,In_Position_Upright,annotator,POSTURE,2022-06-03 12:50:08,2022-06-03 12:50:12
2022-06-03 22:17:58,2022-06-03 22:20:38,In_Position_Upright,annotator,POSTURE,2022-06-03 12:50:12,2022-06-03 12:52:52
2022-06-03 22:20:38,2022-06-03 22:22:14,In_Position_Upright,annotator,POSTURE,2022-06-03 12:52:52,2022-06-03 12:54:28
2022-06-03 22:22:14,2022-06-03 22:22:20,In_Position_Upright,annotator,POSTURE,2022-06-03 12:54:28,2022-06-03 12:54:34
2022-06-03 22:22:23,2022-06-03 22:22:56,In_Position_Upright,annotator,POSTURE,2022-06-03 12:54:37,2022-06-03 12:55:10
2022-06-03 22:22:56,2022-06-03 22:23:32,In_Position_Upright,annotator,POSTURE,2022-06-03 12:55:10,2022-06-03 12:55:46
2022-06-03 22:23:32,2022-06-03 22:23:52,In_Position_Upright,annotator,POSTURE,2022-06-03 12:55:46,2022-06-03 12:56:06
2022-06-03 22:23:52,2022-06-03 22:24:03,In_Position_Upright,annotator,POSTURE,2022-06-03 12:56:06,2022-06-03 12:56:17
2022-06-03 22:24:03,2022-06-03 22:24:24,In_Position_Upright,annotator,POSTURE,2022-06-03 12:56:17,2022-06-03 12:56:38
2022-06-03 22:24:24,2022-06-03 22:24:38,In_Position_Upright,annotator,POSTURE,2022-06-03 12:56:38,2022-06-03 12:56:52
2022-06-03 22:24:38,2022-06-03 22:25:25,In_Position_Upright,annotator,POSTURE,2022-06-03 12:56:52,2022-06-03 12:57:39
2022-06-03 22:25:25,2022-06-03 22:25:34,In_Position_Upright,annotator,POSTURE,2022-06-03 12:57:39,2022-06-03 12:57:48
2022-06-03 22:25:34,2022-06-03 22:26:04,In_Position_Upright,annotator,POSTURE,2022-06-03 12:57:48,2022-06-03 12:58:18
