START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-04-20 20:26:55,2022-04-20 20:27:20,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:36:41,2022-04-20 10:37:06
2022-04-20 20:27:20,2022-04-20 20:27:28,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:37:06,2022-04-20 10:37:14
2022-04-20 20:27:28,2022-04-20 20:27:59,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:37:14,2022-04-20 10:37:45
2022-04-20 20:27:59,2022-04-20 20:28:08,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:37:45,2022-04-20 10:37:54
2022-04-20 20:28:08,2022-04-20 20:28:40,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:37:54,2022-04-20 10:38:26
2022-04-20 20:28:40,2022-04-20 20:28:54,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:38:26,2022-04-20 10:38:40
2022-04-20 20:28:54,2022-04-20 20:29:20,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:38:40,2022-04-20 10:39:06
2022-04-20 20:29:20,2022-04-20 20:29:32,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:39:06,2022-04-20 10:39:18
2022-04-20 20:29:32,2022-04-20 20:36:12,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:39:18,2022-04-20 10:45:58
2022-04-20 20:36:12,2022-04-20 20:36:19,Located_Indoors, In_Conversation, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 10:45:58,2022-04-20 10:46:05
2022-04-20 20:36:19,2022-04-20 20:37:07,Located_Indoors, In_Conversation, Texting/Browsing_Phone, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:46:05,2022-04-20 10:46:53
2022-04-20 20:37:07,2022-04-20 20:37:25,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 10:46:53,2022-04-20 10:47:11
2022-04-20 20:37:25,2022-04-20 20:37:40,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 10:47:11,2022-04-20 10:47:26
2022-04-20 20:37:40,2022-04-20 20:38:17,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 10:47:26,2022-04-20 10:48:03
2022-04-20 20:38:17,2022-04-20 20:38:35,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 10:48:03,2022-04-20 10:48:21
2022-04-20 20:38:35,2022-04-20 20:40:19,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 10:48:21,2022-04-20 10:50:05
2022-04-20 20:40:19,2022-04-20 20:41:56,Located_Indoors, In_Conversation, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-20 10:50:05,2022-04-20 10:51:42
2022-04-20 20:41:56,2022-04-20 20:42:22,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 10:51:42,2022-04-20 10:52:08
2022-04-20 20:42:22,2022-04-20 20:43:00,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:52:08,2022-04-20 10:52:46
2022-04-20 20:43:00,2022-04-20 20:43:34,Located_Indoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-20 10:52:46,2022-04-20 10:53:20
2022-04-20 20:43:34,2022-04-20 20:43:50,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-20 10:53:20,2022-04-20 10:53:36
2022-04-20 20:43:50,2022-04-20 20:44:04,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 10:53:36,2022-04-20 10:53:50
2022-04-20 20:44:04,2022-04-20 20:45:01,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light,annotator,Behavioral Parameters,2022-04-20 10:53:50,2022-04-20 10:54:47
2022-04-20 20:45:01,2022-04-20 20:45:15,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 10:54:47,2022-04-20 10:55:01
2022-04-20 20:45:15,2022-04-20 20:45:32,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:55:01,2022-04-20 10:55:18
2022-04-20 20:45:32,2022-04-20 20:46:05,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 10:55:18,2022-04-20 10:55:51
2022-04-20 20:46:05,2022-04-20 20:46:27,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 10:55:51,2022-04-20 10:56:13
2022-04-20 20:46:27,2022-04-20 20:46:49,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 10:56:13,2022-04-20 10:56:35
2022-04-20 20:46:49,2022-04-20 20:47:21,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 10:56:35,2022-04-20 10:57:07
2022-04-20 20:47:21,2022-04-20 20:50:35,Located_Outdoors, Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 10:57:07,2022-04-20 11:00:21
2022-04-20 20:50:35,2022-04-20 20:51:03,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone, Located_Indoors,annotator,Behavioral Parameters,2022-04-20 11:00:21,2022-04-20 11:00:49
2022-04-20 20:51:03,2022-04-20 20:51:40,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone, Located_Indoors,annotator,Behavioral Parameters,2022-04-20 11:00:49,2022-04-20 11:01:26
2022-04-20 20:51:40,2022-04-20 20:52:13,Carrying_Bag_On_Shoulder/Back_Light, Holding_Other_Object_Light, Texting/Browsing_Phone, Located_Indoors,annotator,Behavioral Parameters,2022-04-20 11:01:26,2022-04-20 11:01:59
2022-04-20 20:52:13,2022-04-20 20:52:34,Texting/Browsing_Phone, Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 11:01:59,2022-04-20 11:02:20
2022-04-20 20:52:34,2022-04-20 20:58:49,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-20 11:02:20,2022-04-20 11:08:35
2022-04-20 20:58:49,2022-04-20 20:59:15,Located_Indoors,annotator,Behavioral Parameters,2022-04-20 11:08:35,2022-04-20 11:09:01
2022-04-20 20:59:15,2022-04-20 21:03:45,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-20 11:09:01,2022-04-20 11:13:31
2022-04-20 21:03:45,2022-04-20 21:06:51,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 11:13:31,2022-04-20 11:16:37
2022-04-20 21:06:51,2022-04-20 21:07:25,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 11:16:37,2022-04-20 11:17:11
2022-04-20 21:07:25,2022-04-20 21:08:11,Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-20 11:17:11,2022-04-20 11:17:57
2022-04-20 21:08:11,2022-04-20 21:08:31,Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-20 11:17:57,2022-04-20 11:18:17
2022-04-20 21:08:31,2022-04-20 21:09:16,Located_Indoors, Holding_Other_Object_Light, In_Conversation, Holding_Drink,annotator,Behavioral Parameters,2022-04-20 11:18:17,2022-04-20 11:19:02
2022-04-20 21:09:16,2022-04-20 21:09:57,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 11:19:02,2022-04-20 11:19:43
2022-04-20 21:09:57,2022-04-20 21:10:50,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 11:19:43,2022-04-20 11:20:36
2022-04-20 21:10:50,2022-04-20 21:11:09,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 11:20:36,2022-04-20 11:20:55
2022-04-20 21:11:09,2022-04-20 21:11:28,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 11:20:55,2022-04-20 11:21:14
2022-04-20 21:11:28,2022-04-20 21:15:53,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-20 11:21:14,2022-04-20 11:25:39
2022-04-20 21:15:53,2022-04-20 21:17:41,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 11:25:39,2022-04-20 11:27:27
2022-04-20 21:17:41,2022-04-20 21:18:17,Located_Indoors, In_Conversation, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 11:27:27,2022-04-20 11:28:03
2022-04-20 21:18:17,2022-04-20 21:19:06,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 11:28:03,2022-04-20 11:28:52
2022-04-20 21:19:06,2022-04-20 21:20:43,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 11:28:52,2022-04-20 11:30:29
2022-04-20 21:20:43,2022-04-20 21:24:42,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 11:30:29,2022-04-20 11:34:28
2022-04-20 21:24:42,2022-04-20 21:29:05,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 11:34:28,2022-04-20 11:38:51
2022-04-20 21:29:05,2022-04-20 21:41:13,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 11:38:51,2022-04-20 11:50:59
2022-04-20 21:41:13,2022-04-20 21:41:52,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 11:50:59,2022-04-20 11:51:38
2022-04-20 21:41:52,2022-04-20 21:46:58,Located_Indoors, In_Conversation, Holding_Drink,annotator,Behavioral Parameters,2022-04-20 11:51:38,2022-04-20 11:56:44
2022-04-20 21:46:58,2022-04-20 21:54:03,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 11:56:44,2022-04-20 12:03:49
2022-04-20 21:54:03,2022-04-20 21:54:42,Located_Indoors, In_Conversation, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-20 12:03:49,2022-04-20 12:04:28
2022-04-20 21:54:42,2022-04-20 22:11:50,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-20 12:04:28,2022-04-20 12:21:36
2022-04-20 22:11:50,2022-04-20 22:19:11,Located_Indoors, In_Conversation, Holding_Drink,annotator,Behavioral Parameters,2022-04-20 12:21:36,2022-04-20 12:28:57
2022-04-20 22:19:11,2022-04-20 22:20:06,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-20 12:28:57,2022-04-20 12:29:52
2022-04-20 22:20:06,2022-04-20 22:32:25,Located_Indoors,annotator,Behavioral Parameters,2022-04-20 12:29:52,2022-04-20 12:42:11
2022-04-20 22:32:25,2022-04-20 22:40:59,Located_Indoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-20 12:42:11,2022-04-20 12:50:45
2022-04-20 22:40:59,2022-04-20 22:41:34,Located_Indoors, Holding_Drink, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-20 12:50:45,2022-04-20 12:51:20
2022-04-20 22:41:34,2022-04-20 22:42:12,Located_Indoors,annotator,Behavioral Parameters,2022-04-20 12:51:20,2022-04-20 12:51:58
